0.00;4.04;0.001;3.95;0.0024
3.00;7.83;0.001;2.35;0.0024
6.00;14.14;0.001;1.87;0.0024
9.00;23.74;0.001;1.10;0.0024
12.00;34.60;0.001;2.70;0.0024
15.00;46.46;0.001;16.31;0.0024
17.99;55.30;0.001;39.98;0.0024
21.29;57.32;0.001;58.26;0.0024
24.36;56.06;0.001;65.76;0.0024
27.79;54.80;0.001;69.12;0.0024
31.32;51.96;0.001;70.33;0.0024
34.00;49.61;0.001;70.56;0.0024
36.06;47.52;0.001;70.62;0.0024
37.98;45.53;0.001;70.36;0.0024
39.97;43.94;0.001;69.45;0.0024
