0;4.0404;0.001;3.9521
3;7.82828;0.001;2.34615
6;14.1414;0.001;1.86596
9;23.7374;0.001;1.10432
12;34.596;0.001;2.70197
15;46.4646;0.001;16.3111
17.9924;55.303;0.001;39.9806
21.2879;57.3232;0.001;58.257
24.3561;56.0606;0.001;65.7572
27.7948;54.79616;0.001;69.117475
31.317;51.96232;0.001;70.330378
33.9969;49.60608;0.001;70.564099
36.0643;47.52456;0.001;70.6245
37.9786;45.53232;0.001;70.36022
39.9694;43.93784;0.001;69.447169
